REGION NUMBER, REGION NAME, DISTRICT NUMBER, DISTRICT NAME, CENTRE NUMBER, CENTRE NAME, SUBJECT NAME,SUBJECT CODE, SUBJECT PAPER, TOTAL REGISTERED, PAPER ENCLOSED,ENVELOPES NUMBER, EACH ENVELOPE, LAST ENVOLOPE
2,DAR ES SALAAM,208,UBUNGO,S0671,UBUNGO ISLAMIC HIGH SCHOOL,CHEMISTRY,132,132/1,36,38,2,19,19
2,DAR ES SALAAM,208,UBUNGO,S0800,LOYOLA SECONDARY SCHOOL,CHEMISTRY,132,132/1,83,85,3,29,28
2,DAR ES SALAAM,208,UBUNGO,S1278,MBEZI SECONDARY SCHOOL,CHEMISTRY,132,132/1,32,34,2,17,17
2,DAR ES SALAAM,208,UBUNGO,S1343,ANNE MARIE SECONDARY SCHOOL,CHEMISTRY,132,132/1,38,40,2,20,20
2,DAR ES SALAAM,208,UBUNGO,S1475,PERFECT-VISION SECONDARY SCHOOL,CHEMISTRY,132,132/1,17,19,1,19,19
2,DAR ES SALAAM,208,UBUNGO,S1604,THOMAS MORE MACHRINA SEC. SCHOOL,CHEMISTRY,132,132/1,14,16,1,16,16
2,DAR ES SALAAM,208,UBUNGO,S1642,HERI SECONDARY SCHOOL,CHEMISTRY,132,132/1,10,12,1,12,12
2,DAR ES SALAAM,208,UBUNGO,S3536,LILIAN KIBO SECONDARY SCHOOL,CHEMISTRY,132,132/1,17,19,1,19,19
3,DODOMA,302,DODOMA (M),S0103,BIHAWANA SECONDARY SCHOOL,CHEMISTRY,132,132/1,337,339,12,29,28
3,DODOMA,302,DODOMA (M),S0175,SALESIAN SEMINARY,CHEMISTRY,132,132/1,13,15,1,15,15
3,DODOMA,302,DODOMA (M),S0739,HIJRA SEMINARY SECONDARY SCHOOL,CHEMISTRY,132,132/1,26,28,1,28,28
3,DODOMA,302,DODOMA (M),S0806,CITY SECONDARY SCHOOL,CHEMISTRY,132,132/1,22,24,1,24,24
3,DODOMA,302,DODOMA (M),S0964,HOMBOLO SECONDARY SCHOOL,CHEMISTRY,132,132/1,18,20,1,20,20
3,DODOMA,302,DODOMA (M),S4827,ST. PETER CLAVER SECONDARY SCHOOL,CHEMISTRY,132,132/1,100,102,4,26,25
3,DODOMA,303,CHAMWINO,S0804,MVUMI SECONDARY SCHOOL,CHEMISTRY,132,132/1,66,68,3,23,22
3,DODOMA,303,CHAMWINO,S1027,CHAMWINO SECONDARY SCHOOL,CHEMISTRY,132,132/1,53,55,2,28,27
3,DODOMA,304,MPWAPWA,S0138,MPWAPWA SECONDARY SCHOOL,CHEMISTRY,132,132/1,37,39,2,20,19
3,DODOMA,304,MPWAPWA,S2888,MAZAE SECONDARY SCHOOL,CHEMISTRY,132,132/1,27,29,1,29,29
3,DODOMA,305,CHEMBA,S1139,SOYA SECONDARY SCHOOL,CHEMISTRY,132,132/1,54,56,2,28,28
3,DODOMA,307,KONDOA (M),S0229,KONDOA GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,256,258,9,29,28
3,DODOMA,308,KONGWA,S0904,KONGWA SECONDARY SCHOOL,CHEMISTRY,132,132/1,61,63,3,21,21
3,DODOMA,309,KONDOA (V),S1033,AMANI ABEID KARUME SECONDARY SCHOOL,CHEMISTRY,132,132/1,57,59,2,30,29
4,IRINGA,401,IRINGA (M),S0203,IRINGA GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,108,110,4,28,27
4,IRINGA,401,IRINGA (M),S0312,HIGHLANDS SECONDARY SCHOOL,CHEMISTRY,132,132/1,5,7,1,7,7
4,IRINGA,401,IRINGA (M),S0325,LUGALO SECONDARY SCHOOL,CHEMISTRY,132,132/1,83,85,3,29,28
4,IRINGA,401,IRINGA (M),S1161,MAWELEWELE SECONDARY SCHOOL,CHEMISTRY,132,132/1,36,38,2,19,19
4,IRINGA,401,IRINGA (M),S4015,IRINGA UMMU-SALAMA,CHEMISTRY,132,132/1,4,6,1,6,6
4,IRINGA,401,IRINGA (M),S4197,EFATHA SECONDARY SCHOOL,CHEMISTRY,132,132/1,30,32,2,16,16
4,IRINGA,402,IRINGA (V),S0108,IFUNDA TECHNICAL SECONDARY SCHOOL,CHEMISTRY,132,132/1,330,332,12,28,27
4,IRINGA,402,IRINGA (V),S0158,TOSAMAGANGA SECONDARY SCHOOL,CHEMISTRY,132,132/1,280,282,10,29,28
4,IRINGA,402,IRINGA (V),S0276,IFUNDA GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,216,218,8,28,27
4,IRINGA,402,IRINGA (V),S3537,PAWAGA SECONDARY SCHOOL,CHEMISTRY,132,132/1,28,30,1,30,30
4,IRINGA,403,MAFINGA (M),S0113,MAFINGA SEMINARY,CHEMISTRY,132,132/1,39,41,2,21,20
4,IRINGA,403,MAFINGA (M),S0174,CONSOLATA SEMINARY,CHEMISTRY,132,132/1,41,43,2,22,21
4,IRINGA,404,KILOLO,S0639,UDZUNGWA SECONDARY SCHOOL,CHEMISTRY,132,132/1,31,33,2,17,16
4,IRINGA,404,KILOLO,S4623,ST. JAMES KILOLO SECONDARY SCHOOL,CHEMISTRY,132,132/1,71,73,3,25,24
4,IRINGA,405,MUFINDI,S0448,SADANI  SECONDARY SCHOOL,CHEMISTRY,132,132/1,163,165,6,28,27
4,IRINGA,405,MUFINDI,S4795,LYANIKA SECONDARY SCHOOL,CHEMISTRY,132,132/1,5,7,1,7,7
5,KAGERA,501,BIHARAMULO,S0118,KATOKE SEMINARY,CHEMISTRY,132,132/1,11,13,1,13,13
5,KAGERA,501,BIHARAMULO,S0405,BIHARAMULO SECONDARY SCHOOL,CHEMISTRY,132,132/1,100,102,4,26,25
5,KAGERA,501,BIHARAMULO,S0612,KAGANGO SECONDARY SCHOOL,CHEMISTRY,132,132/1,109,111,4,28,27
5,KAGERA,501,BIHARAMULO,S3112,NYANTAKARA SECONDARY SCHOOL,CHEMISTRY,132,132/1,84,86,3,29,28
5,KAGERA,501,BIHARAMULO,S4534,MUBABA SECONDARY SCHOOL,CHEMISTRY,132,132/1,120,122,5,25,24
5,KAGERA,503,BUKOBA (M),S0109,IHUNGO SECONDARY SCHOOL,CHEMISTRY,132,132/1,247,249,9,28,27
5,KAGERA,503,BUKOBA (M),S0115,KAHORORO SECONDARY SCHOOL,CHEMISTRY,132,132/1,288,290,10,29,29
5,KAGERA,503,BUKOBA (M),S0218,RUGAMBWA SECONDARY SCHOOL,CHEMISTRY,132,132/1,133,135,5,27,27
5,KAGERA,503,BUKOBA (M),S0304,BUKOBA SECONDARY SCHOOL,CHEMISTRY,132,132/1,57,59,2,30,29
5,KAGERA,503,BUKOBA (M),S3241,JOSIAH GIRLS' HIGH SCHOOL,CHEMISTRY,132,132/1,23,25,1,25,25
5,KAGERA,503,BUKOBA (M),S4631,KAIZILEGE SECONDARY SCHOOL,CHEMISTRY,132,132/1,108,110,4,28,27
5,KAGERA,503,BUKOBA (M),S4661,KAJUMULO ALEXANDER GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,17,19,1,19,19
5,KAGERA,503,BUKOBA (M),S5555,KEMEBOS SECONDARY SCHOOL,CHEMISTRY,132,132/1,14,16,1,16,16
5,KAGERA,504,KARAGWE,S0387,KARAGWE SECONDARY SCHOOL,CHEMISTRY,132,132/1,10,12,1,12,12
5,KAGERA,504,KARAGWE,S0550,BUGENE SECONDARY SCHOOL,CHEMISTRY,132,132/1,51,53,2,27,26
5,KAGERA,506,MULEBA,S4084,NYAILIGAMBA SECONDARY SCHOOL,CHEMISTRY,132,132/1,53,55,2,28,27
5,KAGERA,506,MULEBA,S4294,KATOKE LWERU SECONDARY SCHOOL,CHEMISTRY,132,132/1,30,32,2,16,16
5,KAGERA,506,MULEBA,S4515,ST.ACHILLEUS KIWANUKA KIJWIRE SECONDARY SCHOOL,CHEMISTRY,132,132/1,8,10,1,10,10
5,KAGERA,508,MISSENYI,S0455,TWEYAMBE SECONDARY SCHOOL,CHEMISTRY,132,132/1,29,31,2,16,15
5,KAGERA,508,MISSENYI,S0473,KANYIGO SECONDARY SCHOOL,CHEMISTRY,132,132/1,54,56,2,28,28
5,KAGERA,510,NGARA,S0397,RULENGE SECONDARY SCHOOL,CHEMISTRY,132,132/1,8,10,1,10,10
5,KAGERA,510,NGARA,S0611,KABANGA SECONDARY SCHOOL,CHEMISTRY,132,132/1,107,109,4,28,27
5,KAGERA,510,NGARA,S2524,MURUSANGAMBA SECONDARY SCHOOL,CHEMISTRY,132,132/1,48,50,2,25,25
6,KIGOMA,602,KIBONDO,S0230,KIBONDO SECONDARY SCHOOL,CHEMISTRY,132,132/1,108,110,4,28,27
6,KIGOMA,602,KIBONDO,S0299,MKUGWA SECONDARY SCHOOL,CHEMISTRY,132,132/1,19,21,1,21,21
6,KIGOMA,602,KIBONDO,S0769,MALAGARASI SECONDARY SCHOOL,CHEMISTRY,132,132/1,143,145,5,29,29
6,KIGOMA,604,KIGOMA (M),S0320,KIGOMA SECONDARY SCHOOL,CHEMISTRY,132,132/1,105,107,4,27,26
6,KIGOMA,604,KIGOMA (M),S1351,BURONGE SECONDARY SCHOOL,CHEMISTRY,132,132/1,13,15,1,15,15
6,KIGOMA,605,UVINZA,S1611,KALENGE SECONDARY SCHOOL,CHEMISTRY,132,132/1,63,65,3,22,21
6,KIGOMA,605,UVINZA,S3941,LUGUFU GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,16,18,1,18,18
6,KIGOMA,605,UVINZA,S5353,LUGUFU BOYS SECONDARY,CHEMISTRY,132,132/1,49,51,2,26,25
6,KIGOMA,606,KASULU (M),S0912,BOGWE SECONDARY SCHOOL,CHEMISTRY,132,132/1,139,141,5,29,28
6,KIGOMA,606,KASULU (M),S2211,MWILAMVYA SECONDARY SCHOOL,CHEMISTRY,132,132/1,24,26,1,26,26
6,KIGOMA,607,BUHIGWE,S0585,MUNANILA SECONDARY SCHOOL,CHEMISTRY,132,132/1,57,59,2,30,29
7,KILIMANJARO,701,HAI,S0125,LYAMUNGO SECONDARY SCHOOL,CHEMISTRY,132,132/1,299,301,11,28,27
7,KILIMANJARO,701,HAI,S0212,MACHAME GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,223,225,8,29,28
7,KILIMANJARO,701,HAI,S0223,MASAMA GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,21,23,1,23,23
7,KILIMANJARO,701,HAI,S0635,MSUFINI SECONDARY SCHOOL,CHEMISTRY,132,132/1,72,74,3,25,24
7,KILIMANJARO,701,HAI,S0825,MUDIO ISLAMIC SEMINARY,CHEMISTRY,132,132/1,31,33,2,17,16
7,KILIMANJARO,701,HAI,S1288,HAI SECONDARY SCHOOL,CHEMISTRY,132,132/1,80,82,3,28,27
7,KILIMANJARO,702,MOSHI (V),S0121,ST. JAMES SEMINARY,CHEMISTRY,132,132/1,4,6,1,6,6
7,KILIMANJARO,702,MOSHI (V),S0130,MAUA SEMINARY,CHEMISTRY,132,132/1,38,40,2,20,20
7,KILIMANJARO,702,MOSHI (V),S0160,UMBWE SECONDARY SCHOOL,CHEMISTRY,132,132/1,78,80,3,27,26
7,KILIMANJARO,702,MOSHI (V),S0165,URU SEMINARY,CHEMISTRY,132,132/1,28,30,1,30,30
7,KILIMANJARO,702,MOSHI (V),S0184,AGAPE LUTHERAN J SEMINARY,CHEMISTRY,132,132/1,22,24,1,24,24
7,KILIMANJARO,702,MOSHI (V),S0201,ASHIRA SECONDARY SCHOOL,CHEMISTRY,132,132/1,127,129,5,26,25
7,KILIMANJARO,702,MOSHI (V),S0205,KIBOSHO GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,57,59,2,30,29
7,KILIMANJARO,702,MOSHI (V),S0221,WERUWERU SECONDARY SCHOOL,CHEMISTRY,132,132/1,106,108,4,27,27
7,KILIMANJARO,702,MOSHI (V),S0474,KISOMACHI SECONDARY SCHOOL,CHEMISTRY,132,132/1,12,14,1,14,14
7,KILIMANJARO,702,MOSHI (V),S0927,LANGASANI SECONDARY SCHOOL,CHEMISTRY,132,132/1,44,46,2,23,23
7,KILIMANJARO,702,MOSHI (V),S1272,KISARIKA SECONDARY SCHOOL,CHEMISTRY,132,132/1,80,82,3,28,27
7,KILIMANJARO,702,MOSHI (V),S1522,SCOLASTICA SECONDARY SCHOOL,CHEMISTRY,132,132/1,158,160,6,27,26
7,KILIMANJARO,702,MOSHI (V),S4405,ST. AMEDEUS SECONDARY SCHOOL,CHEMISTRY,132,132/1,68,70,3,24,23
7,KILIMANJARO,702,MOSHI (V),S4569,ST. MARIE EUGENE SECONDARY SCHOOL,CHEMISTRY,132,132/1,29,31,2,16,15
7,KILIMANJARO,703,MOSHI (M),S0134,MOSHI SECONDARY SCHOOL,CHEMISTRY,132,132/1,197,199,7,29,28
7,KILIMANJARO,703,MOSHI (M),S0135,MOSHI TECHNICAL SECONDARY SCHOOL,CHEMISTRY,132,132/1,189,191,7,28,27
7,KILIMANJARO,703,MOSHI (M),S0485,MAJENGO SECONDARY SCHOOL,CHEMISTRY,132,132/1,477,479,16,30,29
7,KILIMANJARO,703,MOSHI (M),S1187,ST.MARY GORETI SECONDARY SCHOOL,CHEMISTRY,132,132/1,136,138,5,28,27
7,KILIMANJARO,703,MOSHI (M),S1757,BENDEL MEMORIAL SECONDARY SCHOOL,CHEMISTRY,132,132/1,61,63,3,21,21
7,KILIMANJARO,705,ROMBO,S0207,KIRAENI GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,21,23,1,23,23
7,KILIMANJARO,705,ROMBO,S0544,MKUU SECONDARY SCHOOL,CHEMISTRY,132,132/1,144,146,5,30,29
7,KILIMANJARO,705,ROMBO,S0818,TARAKEA SECONDARY SCHOOL,CHEMISTRY,132,132/1,145,147,5,30,29
7,KILIMANJARO,706,SAME,S0150,SAME SECONDARY SCHOOL,CHEMISTRY,132,132/1,294,296,10,30,29
7,KILIMANJARO,706,SAME,S0188,KIRINJIKO ISLAMIC SEMINARY,CHEMISTRY,132,132/1,86,88,3,30,29
7,KILIMANJARO,706,SAME,S0353,PARANE SECONDARY SCHOOL,CHEMISTRY,132,132/1,9,11,1,11,11
7,KILIMANJARO,706,SAME,S0419,CHOME SECONDARY SCHOOL,CHEMISTRY,132,132/1,10,12,1,12,12
7,KILIMANJARO,706,SAME,S0489,SUJI SECONDARY SCHOOL,CHEMISTRY,132,132/1,18,20,1,20,20
7,KILIMANJARO,706,SAME,S2315,KANDOTO SAYANSI SECONDARY SCHOOL,CHEMISTRY,132,132/1,20,22,1,22,22
7,KILIMANJARO,707,SIHA,S0263,VISITATION GIRLS' SECONDARY SCHOOL,CHEMISTRY,132,132/1,40,42,2,21,21
7,KILIMANJARO,707,SIHA,S1183,SANYA JUU SECONDARY SCHOOL,CHEMISTRY,132,132/1,91,93,4,24,23
7,KILIMANJARO,707,SIHA,S1661,NURU SECONDARY SCHOOL,CHEMISTRY,132,132/1,29,31,2,16,15
7,KILIMANJARO,707,SIHA,S2180,MAGNIFICAT SECONDARY SCHOOL,CHEMISTRY,132,132/1,42,44,2,22,22
7,KILIMANJARO,707,SIHA,S4797,FARAJA SIHA SEMINARY,CHEMISTRY,132,132/1,27,29,1,29,29
7,KILIMANJARO,708,MWANGA,S0253,GREEN BIRD GIRLS' SECONDARY SCHOOL,CHEMISTRY,132,132/1,11,13,1,13,13
7,KILIMANJARO,708,MWANGA,S0468,KIRIKI SECONDARY SCHOOL,CHEMISTRY,132,132/1,13,15,1,15,15
7,KILIMANJARO,708,MWANGA,S0558,MWANGA SECONDARY SCHOOL,CHEMISTRY,132,132/1,52,54,2,27,27
7,KILIMANJARO,708,MWANGA,S0614,NYERERE SECONDARY SCHOOL,CHEMISTRY,132,132/1,53,55,2,28,27
7,KILIMANJARO,708,MWANGA,S4456,GREEN BIRD BOYS SECONDARY SCHOOL,CHEMISTRY,132,132/1,20,22,1,22,22
8,LINDI,802,LINDI (V),S0141,NAMUPA SEMINARY,CHEMISTRY,132,132/1,5,7,1,7,7
8,LINDI,802,LINDI (V),S0812,MAHIWA SECONDARY SCHOOL,CHEMISTRY,132,132/1,141,143,5,29,28
9,MARA,901,BUNDA,S0556,MAKONGORO SECONDARY SCHOOL,CHEMISTRY,132,132/1,27,29,1,29,29
9,MARA,902,MUSOMA (V),S0630,NYEGINA SECONDARY SCHOOL,CHEMISTRY,132,132/1,31,33,2,17,16
9,MARA,903,MUSOMA (M),S0136,MUSOMA SECONDARY SCHOOL,CHEMISTRY,132,132/1,136,138,5,28,27
9,MARA,903,MUSOMA (M),S1625,J.W.BUKANGA SECONDARY SCHOOL,CHEMISTRY,132,132/1,4,6,1,6,6
9,MARA,904,BUTIAMA,S2804,MUSOMA UTALII S S,CHEMISTRY,132,132/1,26,28,1,28,28
9,MARA,905,TARIME (V),S0881,MANGA SECONDARY SCHOOL,CHEMISTRY,132,132/1,53,55,2,28,27
9,MARA,905,TARIME (V),S5567,BOREGA SECONDARY SCHOOL,CHEMISTRY,132,132/1,24,26,1,26,26
9,MARA,909,TARIME (M),S0352,TARIME SECONDARY SCHOOL,CHEMISTRY,132,132/1,158,160,6,27,26
10,MBEYA,1001,CHUNYA,S1584,KIWANJA SECONDARY SCHOOL,CHEMISTRY,132,132/1,65,67,3,23,22
10,MBEYA,1002,BUSOKELO,S0178,MANOW LUTHERAN JUNIOR SEMINARY,CHEMISTRY,132,132/1,40,42,2,21,21
10,MBEYA,1002,BUSOKELO,S1201,LUFILYO SECONDARY SCHOOL,CHEMISTRY,132,132/1,156,158,6,27,26
10,MBEYA,1002,BUSOKELO,S1340,LWANGWA SECONDARY SCHOOL,CHEMISTRY,132,132/1,56,58,2,29,29
10,MBEYA,1003,KYELA,S0757,KYELA SECONDARY SCHOOL,CHEMISTRY,132,132/1,111,113,4,29,28
10,MBEYA,1004,MBEYA (V),S0867,PANDAHILL SECONDARY SCHOOL,CHEMISTRY,132,132/1,273,275,10,28,27
10,MBEYA,1004,MBEYA (V),S0890,IWALANJE SECONDARY SCHOOL,CHEMISTRY,132,132/1,17,19,1,19,19
10,MBEYA,1004,MBEYA (V),S1141,SWILLA SECONDARY SCHOOL,CHEMISTRY,132,132/1,8,10,1,10,10
10,MBEYA,1005,MBEYA (M),S0112,IYUNGA TECHNICAL SECONDARY SCHOOL,CHEMISTRY,132,132/1,253,255,9,29,28
10,MBEYA,1005,MBEYA (M),S0211,LOLEZA SECONDARY SCHOOL,CHEMISTRY,132,132/1,268,270,9,30,30
10,MBEYA,1005,MBEYA (M),S0330,MBEYA SECONDARY SCHOOL,CHEMISTRY,132,132/1,64,66,3,22,22
10,MBEYA,1005,MBEYA (M),S0443,META SECONDARY SCHOOL,CHEMISTRY,132,132/1,179,181,7,26,25
10,MBEYA,1005,MBEYA (M),S1361,SAMORA MACHEL SECONDARY SCHOOL,CHEMISTRY,132,132/1,89,91,4,23,22
10,MBEYA,1005,MBEYA (M),S1623,AGGREY SECONDARY SCHOOL,CHEMISTRY,132,132/1,62,64,3,22,21
10,MBEYA,1005,MBEYA (M),S2341,MLIMA MBEYA HIGH SCHOOL,CHEMISTRY,132,132/1,20,22,1,22,22
10,MBEYA,1005,MBEYA (M),S3905,UWATA SECONDARY SCHOOL,CHEMISTRY,132,132/1,175,177,6,30,29
10,MBEYA,1005,MBEYA (M),S4193,HARRISON UWATA SECONDARY SCHOOL,CHEMISTRY,132,132/1,88,90,3,30,30
10,MBEYA,1008,MBARALI,S0524,RUJEWA SECONDARY SCHOOL,CHEMISTRY,132,132/1,74,76,3,26,25
10,MBEYA,1008,MBARALI,S0561,MONTFORT SECONDARY SCHOOL,CHEMISTRY,132,132/1,15,17,1,17,17
10,MBEYA,1008,MBARALI,S1148,MADIBIRA SECONDARY SCHOOL,CHEMISTRY,132,132/1,63,65,3,22,21
10,MBEYA,1009,RUNGWE,S0149,RUNGWE SECONDARY SCHOOL,CHEMISTRY,132,132/1,333,335,12,28,27
10,MBEYA,1009,RUNGWE,S1043,TUKUYU SECONDARY SCHOOL,CHEMISTRY,132,132/1,124,126,5,26,25
10,MBEYA,1009,RUNGWE,S1645,LUBALA SECONDARY SCHOOL,CHEMISTRY,132,132/1,35,37,2,19,18
10,MBEYA,1009,RUNGWE,S2427,ISONGOLE SECONDARY SCHOOL,CHEMISTRY,132,132/1,96,98,4,25,24
10,MBEYA,1009,RUNGWE,S4472,GOD'S BRIDGE SECONDARY SCHOOL,CHEMISTRY,132,132/1,17,19,1,19,19
11,MOROGORO,1102,KILOSA,S0729,MSOLWA SECONDARY SCHOOL,CHEMISTRY,132,132/1,93,95,4,24,23
11,MOROGORO,1102,KILOSA,S0766,KIMAMBA SECONDARY SCHOOL,CHEMISTRY,132,132/1,139,141,5,29,28
11,MOROGORO,1104,MOROGORO (M),S0107,LUTHERAN JUNIOR SEMINARY,CHEMISTRY,132,132/1,40,42,2,21,21
11,MOROGORO,1104,MOROGORO (M),S0206,KILAKALA SECONDARY SCHOOL,CHEMISTRY,132,132/1,95,97,4,25,24
11,MOROGORO,1104,MOROGORO (M),S0210,BIGWA SISTERS SEMINARY,CHEMISTRY,132,132/1,13,15,1,15,15
11,MOROGORO,1104,MOROGORO (M),S0310,FOREST HILL SECONDARY SCHOOL,CHEMISTRY,132,132/1,32,34,2,17,17
11,MOROGORO,1104,MOROGORO (M),S0359,KIGURUNYEMBE SECONDARY SCHOOL,CHEMISTRY,132,132/1,63,65,3,22,21
11,MOROGORO,1104,MOROGORO (M),S3914,ALFAGEMS SECONDARY SCHOOL,CHEMISTRY,132,132/1,104,106,4,27,26
11,MOROGORO,1104,MOROGORO (M),S4709,LAMIRIAM SECONDARY SCHOOL,CHEMISTRY,132,132/1,10,12,1,12,12
11,MOROGORO,1105,GAIRO,S0759,GAIRO SECONDARY SCHOOL,CHEMISTRY,132,132/1,41,43,2,22,21
11,MOROGORO,1106,MVOMERO,S0140,MZUMBE SECONDARY SCHOOL,CHEMISTRY,132,132/1,101,103,4,26,25
11,MOROGORO,1106,MVOMERO,S0617,LUSANGA SECONDARY SCHOOL,CHEMISTRY,132,132/1,85,87,3,29,29
11,MOROGORO,1107,ULANGA,S0117,KASITA SEMINARY,CHEMISTRY,132,132/1,18,20,1,20,20
11,MOROGORO,1107,ULANGA,S0123,KWIRO SECONDARY SCHOOL,CHEMISTRY,132,132/1,196,198,7,29,28
11,MOROGORO,1107,ULANGA,S0266,REGINAMUNDI GIRLS' SECONDARY SCHOOL,CHEMISTRY,132,132/1,8,10,1,10,10
11,MOROGORO,1107,ULANGA,S1535,NAWENGE SECONDARY SCHOOL,CHEMISTRY,132,132/1,42,44,2,22,22
11,MOROGORO,1108,IFAKARA (M),S0370,IFAKARA SECONDARY SCHOOL,CHEMISTRY,132,132/1,231,233,8,30,29
12,MTWARA,1201,MASASI,S0338,NDANDA SECONDARY SCHOOL,CHEMISTRY,132,132/1,258,260,9,29,28
12,MTWARA,1203,MTWARA (M),S0139,MTWARA TECHNICAL SECONDARY SCHOOL,CHEMISTRY,132,132/1,140,142,5,29,28
12,MTWARA,1203,MTWARA (M),S0215,MTWARA GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,58,60,2,30,30
12,MTWARA,1203,MTWARA (M),S2153,AQUINAS SECONDARY SCHOOL,CHEMISTRY,132,132/1,14,16,1,16,16
12,MTWARA,1204,NEWALA,S0746,MNYAMBE SECONDARY SCHOOL,CHEMISTRY,132,132/1,20,22,1,22,22
13,MWANZA,1301,ILEMELA,S0104,BWIRU BOYS SECONDARY SCHOOL,CHEMISTRY,132,132/1,87,89,3,30,29
13,MWANZA,1301,ILEMELA,S0202,BWIRU GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,248,250,9,28,27
13,MWANZA,1301,ILEMELA,S0249,LORETO GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,52,54,2,27,27
13,MWANZA,1301,ILEMELA,S1609,RORYA SECONDARY SCHOOL,CHEMISTRY,132,132/1,41,43,2,22,21
13,MWANZA,1301,ILEMELA,S1665,NYASAKA ISLAMIC SECONDARY SCHOOL,CHEMISTRY,132,132/1,14,16,1,16,16
13,MWANZA,1302,KWIMBA,S0554,NGUDU SECONDARY SCHOOL,CHEMISTRY,132,132/1,131,133,5,27,26
13,MWANZA,1303,MAGU,S0539,MAGU SECONDARY SCHOOL,CHEMISTRY,132,132/1,247,249,9,28,27
13,MWANZA,1303,MAGU,S1498,LUGEYE SECONDARY SCHOOL,CHEMISTRY,132,132/1,43,45,2,23,22
13,MWANZA,1304,MWANZA JIJI,S0144,NSUMBA SECONDARY SCHOOL,CHEMISTRY,132,132/1,228,230,8,29,28
13,MWANZA,1304,MWANZA JIJI,S0146,NYEGEZI SEMINARY,CHEMISTRY,132,132/1,37,39,2,20,19
13,MWANZA,1304,MWANZA JIJI,S0216,NGANZA SECONDARY SCHOOL,CHEMISTRY,132,132/1,220,222,8,28,27
13,MWANZA,1304,MWANZA JIJI,S0240,ST.JOSEPH GIRLS SEMINARY,CHEMISTRY,132,132/1,13,15,1,15,15
13,MWANZA,1304,MWANZA JIJI,S0323,LAKE SECONDARY SCHOOL,CHEMISTRY,132,132/1,43,45,2,23,22
13,MWANZA,1304,MWANZA JIJI,S0333,MWANZA SECONDARY SCHOOL,CHEMISTRY,132,132/1,219,221,8,28,27
13,MWANZA,1304,MWANZA JIJI,S0546,PAMBA SECONDARY SCHOOL,CHEMISTRY,132,132/1,81,83,3,28,27
13,MWANZA,1304,MWANZA JIJI,S0578,TAQWA SECONDARY SCHOOL,CHEMISTRY,132,132/1,112,114,4,29,28
13,MWANZA,1304,MWANZA JIJI,S0823,THAQAAFA SECONDARY SCHOOL,CHEMISTRY,132,132/1,259,261,9,29,29
13,MWANZA,1304,MWANZA JIJI,S1051,MKOLANI SECONDARY SCHOOL,CHEMISTRY,132,132/1,181,183,7,27,26
13,MWANZA,1304,MWANZA JIJI,S2334,ISLAMIYA SECONDARY SCHOOL,CHEMISTRY,132,132/1,13,15,1,15,15
13,MWANZA,1304,MWANZA JIJI,S4575,MESSA SECONDARY SCHOOL,CHEMISTRY,132,132/1,45,47,2,24,23
13,MWANZA,1304,MWANZA JIJI,S4645,ALLIANCE BOYS SECONDARY SCHOOL,CHEMISTRY,132,132/1,24,26,1,26,26
13,MWANZA,1304,MWANZA JIJI,S4836,ALLIANCE GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,8,10,1,10,10
13,MWANZA,1304,MWANZA JIJI,S4856,TWIHULUMILE SECONDARY SCHOOL,CHEMISTRY,132,132/1,26,28,1,28,28
13,MWANZA,1305,MISUNGWI,S0235,BUKUMBI SECONDARY SCHOOL,CHEMISTRY,132,132/1,9,11,1,11,11
13,MWANZA,1305,MISUNGWI,S1164,MISSUNGWI SECONDARY SCHOOL,CHEMISTRY,132,132/1,25,27,1,27,27
13,MWANZA,1307,SENGEREMA,S0151,SENGEREMA SECONDARY SCHOOL,CHEMISTRY,132,132/1,265,267,9,30,29
13,MWANZA,1307,SENGEREMA,S0613,NYAMPULUKANO SECONDARY SCHOOL,CHEMISTRY,132,132/1,65,67,3,23,22
13,MWANZA,1307,SENGEREMA,S1585,TWITANGE SECONDARY SCHOOL,CHEMISTRY,132,132/1,6,8,1,8,8
13,MWANZA,1309,UKEREWE,S0709,BUKONGO SECONDARY SCHOOL,CHEMISTRY,132,132/1,39,41,2,21,20
13,MWANZA,1309,UKEREWE,S1884,PIUS MSEKWA SECONDARY SCHOOL,CHEMISTRY,132,132/1,28,30,1,30,30
14,PWANI,1401,BAGAMOYO,S0248,MARIAN GIRLS SECONDARY SCHOOL,CHEMISTRY,132,132/1,66,68,3,23,22
14,PWANI,1401,BAGAMOYO,S0351,BAGAMOYO SECONDARY SCHOOL,CHEMISTRY,132,132/1,193,195,7,28,27
